TransactionID,Date,CustomerID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
1327,24-11-2023,CUST2751,Male,22,Beauty,6,364,2184
1328,24-11-2023,CUST3154,Male,26,Sports,5,63,315
1329,24-11-2023,CUST9406,Male,40,Books,1,74,74
1330,24-11-2023,CUST7983,Male,51,Groceries,4,251,1004
1331,24-11-2023,CUST7454,Male,18,Sports,4,476,1904
1332,24-11-2023,CUST9972,Female,52,Groceries,7,341,2387
1333,24-11-2023,CUST3908,Male,39,Groceries,13,142,1846
1334,24-11-2023,CUST2220,Female,51,Groceries,2,274,548
1335,24-11-2023,CUST5616,Female,37,Electronics,10,255,2550
1336,24-11-2023,CUST9021,Male,31,Electronics,12,340,4080
1337,24-11-2023,CUST9335,Female,52,Clothing,17,478,8126
1338,24-11-2023,CUST7003,Female,41,Electronics,10,355,3550
1339,24-11-2023,CUST4522,Female,26,Electronics,10,365,3650
1340,24-11-2023,CUST7395,Female,54,Electronics,1,182,182
1341,24-11-2023,CUST9212,Female,40,Electronics,16,355,5680
1342,24-11-2023,CUST8507,Male,68,Clothing,16,373,5968
1343,24-11-2023,CUST0420,Female,32,Books,5,12,60
1344,24-11-2023,CUST4235,Male,66,Groceries,2,64,128
1345,24-11-2023,CUST0126,Male,22,Books,3,354,1062
1346,24-11-2023,CUST9766,Male,20,Groceries,12,37,444
1347,24-11-2023,CUST4902,Male,57,Beauty,1,378,378
1348,24-11-2023,CUST4850,Male,18,Clothing,15,198,2970
1349,24-11-2023,CUST9155,Male,52,Electronics,11,84,924
1350,24-11-2023,CUST2042,Male,19,Books,13,449,5837
1351,24-11-2023,CUST2098,Male,31,Sports,10,124,1240
1352,24-11-2023,CUST3424,Male,21,Clothing,17,499,8483
1353,24-11-2023,CUST2184,Male,45,Electronics,16,83,1328
1354,24-11-2023,CUST7893,Female,41,Electronics,15,22,330
1355,24-11-2023,CUST3841,Female,62,Clothing,14,392,5488
1356,24-11-2023,CUST7454,Female,34,Electronics,4,31,124
1357,24-11-2023,CUST7088,Female,33,Clothing,12,424,5088
1358,24-11-2023,CUST6951,Male,50,Sports,11,357,3927
1359,24-11-2023,CUST6921,Female,54,Groceries,10,325,3250
1360,24-11-2023,CUST3086,Male,45,Electronics,18,50,900
1361,24-11-2023,CUST6819,Female,46,Electronics,19,26,494
1362,24-11-2023,CUST5871,Male,37,Sports,5,255,1275
1363,24-11-2023,CUST0187,Male,62,Electronics,4,189,756
1364,24-11-2023,CUST8601,Male,30,Beauty,15,366,5490
1365,24-11-2023,CUST9413,Male,28,Beauty,19,312,5928
1366,24-11-2023,CUST6573,Female,29,Groceries,1,255,255
1367,24-11-2023,CUST3266,Female,43,Electronics,20,161,3220
1368,24-11-2023,CUST9836,Female,56,Clothing,13,116,1508
1369,24-11-2023,CUST4516,Female,64,Groceries,15,410,6150
1370,24-11-2023,CUST9075,Male,21,Books,7,371,2597
1371,24-11-2023,CUST1102,Female,39,Clothing,3,407,1221
1372,24-11-2023,CUST5280,Male,40,Clothing,19,197,3743
1373,24-11-2023,CUST8279,Female,20,Electronics,17,72,1224
1374,24-11-2023,CUST2665,Male,65,Books,5,309,1545
1375,24-11-2023,CUST7138,Male,44,Sports,17,116,1972
1376,24-11-2023,CUST3012,Female,59,Sports,2,372,744
1377,24-11-2023,CUST8881,Female,44,Clothing,2,258,516
1378,24-11-2023,CUST6646,Female,40,Sports,17,40,680
1379,24-11-2023,CUST1350,Female,41,Sports,4,293,1172
1380,24-11-2023,CUST7663,Female,63,Electronics,17,172,2924
1381,24-11-2023,CUST6668,Female,24,Groceries,16,136,2176
1382,24-11-2023,CUST8143,Female,67,Sports,20,430,8600
1383,24-11-2023,CUST3754,Male,62,Books,13,180,2340
1384,24-11-2023,CUST3187,Male,33,Groceries,15,234,3510
1385,24-11-2023,CUST5538,Male,43,Clothing,18,430,7740
1386,24-11-2023,CUST8738,Male,26,Groceries,14,352,4928
1387,24-11-2023,CUST8100,Female,29,Electronics,6,402,2412
1388,24-11-2023,CUST2228,Female,69,Beauty,17,243,4131
1389,24-11-2023,CUST0652,Male,47,Beauty,10,383,3830
1390,24-11-2023,CUST9162,Male,67,Clothing,19,165,3135
1391,24-11-2023,CUST3587,Male,43,Electronics,3,396,1188
1392,24-11-2023,CUST9151,Female,25,Electronics,7,260,1820
1393,24-11-2023,CUST8702,Male,58,Electronics,2,222,444
1394,24-11-2023,CUST3818,Female,62,Clothing,4,363,1452
1395,24-11-2023,CUST0331,Male,28,Sports,18,103,1854
1396,24-11-2023,CUST6961,Male,63,Electronics,14,264,3696
1397,24-11-2023,CUST6184,Female,66,Clothing,18,177,3186
1398,24-11-2023,CUST2136,Male,44,Electronics,14,213,2982
1399,24-11-2023,CUST0439,Male,50,Groceries,19,401,7619
1400,24-11-2023,CUST7668,Female,62,Groceries,20,10,200
1401,24-11-2023,CUST8645,Male,23,Groceries,17,330,5610
1402,24-11-2023,CUST6748,Female,26,Groceries,10,308,3080
1403,24-11-2023,CUST4507,Male,22,Electronics,19,220,4180
1404,24-11-2023,CUST3063,Female,68,Sports,1,303,303
1405,24-11-2023,CUST0001,Male,64,Clothing,16,378,6048
1406,24-11-2023,CUST2148,Male,25,Beauty,3,474,1422
1407,24-11-2023,CUST9738,Male,26,Beauty,4,313,1252
1408,24-11-2023,CUST8247,Male,60,Sports,7,158,1106
1409,24-11-2023,CUST6151,Female,32,Clothing,1,23,23
1410,24-11-2023,CUST9377,Female,19,Sports,12,421,5052
1411,24-11-2023,CUST2203,Female,18,Clothing,16,17,272
1412,24-11-2023,CUST8778,Male,45,Electronics,1,436,436
1413,24-11-2023,CUST5247,Male,41,Books,10,249,2490
1414,24-11-2023,CUST4500,Male,64,Sports,19,304,5776
1415,24-11-2023,CUST6773,Male,67,Sports,15,324,4860
1416,24-11-2023,CUST8432,Male,65,Books,3,452,1356
1417,24-11-2023,CUST5584,Female,57,Groceries,19,489,9291
1418,24-11-2023,CUST7190,Male,19,Clothing,18,246,4428
1419,24-11-2023,CUST2228,Male,52,Groceries,1,26,26
1420,24-11-2023,CUST2183,Female,44,Books,15,188,2820
1421,24-11-2023,CUST5531,Male,50,Clothing,11,16,176
1422,24-11-2023,CUST8966,Female,41,Electronics,19,193,3667
1423,24-11-2023,CUST7757,Male,57,Electronics,5,264,1320
1424,24-11-2023,CUST9418,Female,25,Sports,6,260,1560
1425,24-11-2023,CUST2897,Male,57,Groceries,3,240,720
1426,24-11-2023,CUST5261,Male,29,Clothing,16,420,6720
1427,24-11-2023,CUST5289,Male,47,Groceries,5,323,1615
1428,24-11-2023,CUST4902,Male,55,Clothing,2,177,354
1429,24-11-2023,CUST0857,Female,31,Beauty,10,20,200
1430,24-11-2023,CUST2466,Female,63,Books,17,245,4165
1431,24-11-2023,CUST1542,Male,56,Groceries,20,148,2960
1432,24-11-2023,CUST3191,Male,44,Clothing,5,346,1730
1433,24-11-2023,CUST2934,Male,69,Groceries,10,171,1710
1434,24-11-2023,CUST8316,Male,68,Electronics,1,153,153
1435,24-11-2023,CUST5638,Male,31,Beauty,17,352,5984
1436,24-11-2023,CUST5476,Female,36,Groceries,12,472,5664
1437,24-11-2023,CUST2293,Female,67,Groceries,8,485,3880
1438,24-11-2023,CUST9375,Male,48,Clothing,2,427,854
1439,24-11-2023,CUST2618,Female,46,Clothing,5,363,1815
1440,24-11-2023,CUST1267,Female,18,Books,9,297,2673
1441,24-11-2023,CUST9213,Female,41,Beauty,20,40,800
1442,24-11-2023,CUST9005,Female,53,Beauty,18,48,864
1443,24-11-2023,CUST1610,Male,26,Groceries,16,207,3312
1444,24-11-2023,CUST1723,Female,65,Groceries,12,323,3876
1445,24-11-2023,CUST1170,Female,40,Sports,11,454,4994
1446,24-11-2023,CUST8722,Female,31,Electronics,11,370,4070
1447,24-11-2023,CUST6497,Female,48,Clothing,7,450,3150
1448,24-11-2023,CUST9462,Male,50,Sports,5,35,175
1449,24-11-2023,CUST9779,Male,24,Electronics,7,159,1113
1450,24-11-2023,CUST0466,Male,67,Clothing,6,390,2340
1451,24-11-2023,CUST9157,Male,57,Beauty,8,157,1256
1452,24-11-2023,CUST2727,Male,40,Electronics,13,163,2119
1453,24-11-2023,CUST9296,Male,59,Groceries,2,345,690
1454,24-11-2023,CUST2479,Female,28,Electronics,18,283,5094
1455,24-11-2023,CUST6591,Male,58,Books,1,367,367
1456,24-11-2023,CUST2653,Female,31,Sports,17,108,1836
1457,24-11-2023,CUST7580,Female,55,Sports,8,70,560
1458,24-11-2023,CUST4722,Female,28,Clothing,11,179,1969
1459,24-11-2023,CUST1839,Male,62,Books,18,422,7596
1460,24-11-2023,CUST6637,Female,45,Books,6,154,924
1461,24-11-2023,CUST7915,Male,25,Groceries,9,418,3762
1462,24-11-2023,CUST2858,Female,57,Sports,15,109,1635
1463,24-11-2023,CUST5125,Male,67,Sports,10,44,440
1464,24-11-2023,CUST1983,Female,23,Groceries,5,70,350
1465,24-11-2023,CUST2795,Female,25,Clothing,5,384,1920
1466,24-11-2023,CUST7355,Female,44,Electronics,12,154,1848
1467,24-11-2023,CUST8954,Male,50,Sports,7,178,1246
1468,24-11-2023,CUST9652,Female,68,Clothing,7,473,3311
1469,24-11-2023,CUST7009,Female,42,Groceries,9,319,2871
1470,24-11-2023,CUST4794,Male,36,Clothing,7,463,3241
1471,24-11-2023,CUST1152,Male,50,Groceries,7,295,2065
1472,24-11-2023,CUST4445,Female,54,Electronics,2,436,872
1473,24-11-2023,CUST8748,Female,50,Books,1,494,494
1474,24-11-2023,CUST3750,Female,54,Books,14,272,3808
1475,24-11-2023,CUST1148,Male,19,Clothing,14,235,3290
1476,24-11-2023,CUST6285,Male,69,Electronics,15,162,2430
1477,24-11-2023,CUST7725,Male,33,Groceries,5,13,65
1478,24-11-2023,CUST4774,Male,18,Beauty,7,158,1106
1479,24-11-2023,CUST3337,Male,65,Groceries,6,14,84
1480,24-11-2023,CUST5852,Male,57,Electronics,9,81,729
1481,24-11-2023,CUST9616,Male,32,Electronics,6,370,2220
1482,24-11-2023,CUST6213,Female,70,Books,13,412,5356
1483,24-11-2023,CUST6634,Male,35,Beauty,14,266,3724
1484,24-11-2023,CUST1557,Male,55,Clothing,2,154,308
1485,24-11-2023,CUST7752,Female,67,Sports,20,43,860
1486,24-11-2023,CUST9822,Female,24,Groceries,18,307,5526
1487,24-11-2023,CUST3670,Male,22,Electronics,18,104,1872
1488,24-11-2023,CUST6690,Female,34,Groceries,6,22,132
1489,24-11-2023,CUST1096,Female,49,Books,8,477,3816
1490,24-11-2023,CUST4437,Female,45,Beauty,15,184,2760
1491,24-11-2023,CUST7666,Male,47,Sports,4,280,1120
1492,24-11-2023,CUST9528,Male,60,Sports,18,255,4590
1493,24-11-2023,CUST6847,Female,59,Books,13,181,2353
1494,24-11-2023,CUST1971,Male,57,Electronics,8,463,3704
1495,24-11-2023,CUST8994,Female,40,Groceries,15,164,2460
1496,24-11-2023,CUST7720,Male,41,Sports,11,71,781
1497,24-11-2023,CUST8687,Male,48,Electronics,11,196,2156
1498,24-11-2023,CUST5751,Female,44,Books,7,378,2646
1499,24-11-2023,CUST5384,Female,42,Clothing,11,61,671
1500,24-11-2023,CUST7278,Female,59,Sports,11,307,3377
1501,24-11-2023,CUST3457,Male,56,Clothing,14,247,3458
1502,24-11-2023,CUST2260,Male,26,Sports,18,267,4806
1503,24-11-2023,CUST3178,Female,27,Electronics,18,361,6498
1504,24-11-2023,CUST2042,Male,66,Books,16,68,1088
1505,24-11-2023,CUST7512,Female,57,Electronics,7,377,2639
1506,24-11-2023,CUST4195,Female,25,Beauty,3,97,291
1507,24-11-2023,CUST7954,Male,59,Electronics,18,433,7794
1508,24-11-2023,CUST0942,Female,19,Beauty,8,434,3472
1509,24-11-2023,CUST1221,Female,18,Books,11,488,5368
1510,24-11-2023,CUST6020,Female,36,Clothing,12,165,1980
1511,24-11-2023,CUST1499,Female,39,Clothing,17,249,4233
1512,24-11-2023,CUST8511,Male,23,Books,15,55,825
1513,24-11-2023,CUST4282,Male,23,Beauty,3,476,1428
1514,24-11-2023,CUST8552,Female,20,Clothing,10,491,4910
1515,24-11-2023,CUST0287,Female,46,Electronics,12,127,1524
1516,24-11-2023,CUST6731,Female,36,Electronics,14,110,1540
1517,24-11-2023,CUST8720,Female,24,Beauty,4,459,1836
1518,24-11-2023,CUST8459,Female,63,Clothing,3,347,1041
1519,24-11-2023,CUST3395,Female,54,Sports,8,452,3616
1520,24-11-2023,CUST0062,Female,56,Clothing,2,21,42
1521,24-11-2023,CUST3640,Male,69,Clothing,20,248,4960
1522,24-11-2023,CUST4722,Female,38,Books,15,371,5565
1523,24-11-2023,CUST6844,Male,45,Sports,11,16,176
1524,24-11-2023,CUST0788,Male,40,Books,13,22,286
1525,24-11-2023,CUST6230,Female,18,Clothing,20,351,7020
1526,24-11-2023,CUST2409,Male,18,Beauty,3,150,450
1527,24-11-2023,CUST5473,Female,32,Beauty,8,265,2120
1528,24-11-2023,CUST5400,Female,26,Sports,13,494,6422
1529,24-11-2023,CUST6754,Male,69,Clothing,7,267,1869
1530,24-11-2023,CUST1604,Female,53,Books,13,373,4849
1531,24-11-2023,CUST3324,Male,53,Clothing,9,397,3573
1532,24-11-2023,CUST4074,Female,21,Sports,14,39,546
1533,24-11-2023,CUST6302,Male,30,Books,10,286,2860
1534,24-11-2023,CUST4719,Male,20,Sports,1,351,351
1535,24-11-2023,CUST6654,Male,68,Sports,13,352,4576
1536,24-11-2023,CUST8750,Male,24,Books,16,191,3056
1537,24-11-2023,CUST3025,Female,39,Sports,18,328,5904
1538,24-11-2023,CUST9391,Female,68,Electronics,15,217,3255
1539,24-11-2023,CUST1261,Male,61,Clothing,14,185,2590
1540,24-11-2023,CUST6363,Male,26,Beauty,16,351,5616
1541,24-11-2023,CUST0214,Male,49,Books,15,254,3810
1542,24-11-2023,CUST9195,Female,46,Electronics,20,167,3340
1543,24-11-2023,CUST1464,Female,61,Books,6,245,1470
1544,24-11-2023,CUST1827,Female,66,Clothing,11,185,2035
1545,24-11-2023,CUST6043,Female,29,Clothing,9,286,2574
1546,24-11-2023,CUST2628,Male,23,Beauty,20,468,9360
1547,24-11-2023,CUST9806,Male,35,Sports,18,318,5724
1548,24-11-2023,CUST1217,Female,66,Sports,8,410,3280
1549,24-11-2023,CUST8241,Female,53,Sports,10,422,4220
1550,24-11-2023,CUST7210,Male,44,Beauty,6,345,2070
1551,24-11-2023,CUST9619,Female,61,Electronics,17,195,3315
1552,24-11-2023,CUST9425,Male,64,Electronics,9,266,2394
1553,24-11-2023,CUST6788,Male,70,Electronics,9,207,1863
1554,24-11-2023,CUST7228,Female,67,Sports,19,177,3363
1555,24-11-2023,CUST5646,Male,52,Books,19,237,4503
1556,24-11-2023,CUST0240,Female,49,Electronics,8,35,280
1557,24-11-2023,CUST1888,Male,35,Books,13,278,3614
1558,24-11-2023,CUST1530,Male,37,Beauty,10,442,4420
1559,24-11-2023,CUST4861,Female,51,Sports,15,29,435
1560,24-11-2023,CUST7835,Male,41,Books,16,311,4976
1561,24-11-2023,CUST4966,Male,51,Clothing,10,412,4120
1562,24-11-2023,CUST1305,Male,65,Books,12,241,2892
1563,24-11-2023,CUST4686,Male,36,Electronics,13,162,2106
1564,24-11-2023,CUST2153,Male,18,Sports,7,183,1281
1565,24-11-2023,CUST0337,Female,55,Beauty,20,136,2720
1566,24-11-2023,CUST9032,Male,65,Beauty,16,272,4352
1567,24-11-2023,CUST3456,Male,55,Clothing,9,370,3330
1568,24-11-2023,CUST8500,Female,23,Beauty,2,360,720
1569,24-11-2023,CUST5316,Female,46,Beauty,13,430,5590
1570,24-11-2023,CUST9743,Female,67,Beauty,4,403,1612
1571,24-11-2023,CUST5515,Female,51,Sports,1,300,300
1572,24-11-2023,CUST8597,Male,50,Beauty,10,144,1440
1573,24-11-2023,CUST5178,Female,46,Beauty,17,419,7123
1574,24-11-2023,CUST9167,Female,34,Sports,17,438,7446
1575,24-11-2023,CUST6662,Male,30,Groceries,10,338,3380
1576,24-11-2023,CUST2119,Female,40,Groceries,4,423,1692
1577,24-11-2023,CUST4533,Male,42,Clothing,14,438,6132
1578,24-11-2023,CUST7057,Female,42,Electronics,9,372,3348
1579,24-11-2023,CUST6604,Female,46,Clothing,1,58,58
1580,24-11-2023,CUST2082,Female,32,Books,8,285,2280
1581,24-11-2023,CUST7246,Female,32,Clothing,9,377,3393
1582,24-11-2023,CUST6400,Male,68,Electronics,2,470,940
1583,24-11-2023,CUST3708,Male,67,Sports,6,203,1218
1584,24-11-2023,CUST5091,Male,58,Books,14,92,1288
1585,24-11-2023,CUST0044,Male,45,Groceries,9,392,3528
1586,24-11-2023,CUST8749,Female,29,Groceries,9,137,1233
1587,24-11-2023,CUST1426,Male,63,Groceries,9,408,3672
1588,24-11-2023,CUST4799,Female,51,Sports,5,303,1515
1589,24-11-2023,CUST3138,Female,50,Clothing,10,424,4240
1590,24-11-2023,CUST6642,Male,45,Sports,3,259,777
1591,24-11-2023,CUST9079,Female,18,Clothing,7,69,483
1592,24-11-2023,CUST8344,Female,56,Groceries,6,342,2052
1593,24-11-2023,CUST0922,Female,24,Electronics,17,238,4046
1594,24-11-2023,CUST1926,Male,35,Electronics,8,176,1408
1595,24-11-2023,CUST1737,Female,35,Books,16,317,5072
1596,24-11-2023,CUST0633,Male,39,Electronics,10,390,3900
1597,24-11-2023,CUST2789,Male,58,Electronics,3,271,813
1598,24-11-2023,CUST4828,Male,37,Groceries,10,109,1090
1599,24-11-2023,CUST0449,Male,31,Groceries,12,122,1464
1600,24-11-2023,CUST4560,Female,42,Sports,13,60,780
1601,24-11-2023,CUST8944,Female,51,Sports,14,249,3486
1602,24-11-2023,CUST9055,Female,50,Groceries,17,450,7650
1603,24-11-2023,CUST4320,Male,57,Books,6,303,1818
1604,24-11-2023,CUST2555,Female,27,Clothing,4,114,456
1605,24-11-2023,CUST1287,Male,37,Electronics,3,221,663
1606,24-11-2023,CUST6902,Female,43,Clothing,16,147,2352
1607,24-11-2023,CUST7070,Male,54,Sports,9,41,369
1608,24-11-2023,CUST4710,Female,27,Clothing,18,34,612
1609,24-11-2023,CUST8279,Female,53,Groceries,16,335,5360
1610,24-11-2023,CUST5044,Male,63,Electronics,15,113,1695
1611,24-11-2023,CUST6198,Female,26,Clothing,4,285,1140
1612,24-11-2023,CUST3577,Female,22,Beauty,15,452,6780
1613,24-11-2023,CUST4773,Male,62,Clothing,10,147,1470
1614,24-11-2023,CUST1008,Female,26,Beauty,13,145,1885
1615,24-11-2023,CUST0090,Male,29,Clothing,14,433,6062
1616,24-11-2023,CUST2222,Female,62,Sports,14,149,2086
1617,24-11-2023,CUST4872,Female,53,Beauty,5,276,1380
1618,24-11-2023,CUST5016,Female,65,Sports,18,81,1458
1619,24-11-2023,CUST6833,Male,27,Clothing,5,48,240
1620,24-11-2023,CUST6088,Female,64,Clothing,16,208,3328
1621,24-11-2023,CUST1916,Female,37,Electronics,11,276,3036
1622,24-11-2023,CUST4223,Male,70,Sports,15,219,3285
1623,24-11-2023,CUST2240,Female,59,Beauty,2,430,860
1624,24-11-2023,CUST6890,Male,60,Electronics,11,194,2134
1625,24-11-2023,CUST6975,Male,50,Sports,20,273,5460
1626,24-11-2023,CUST7263,Female,58,Clothing,17,262,4454
1627,24-11-2023,CUST6825,Female,39,Groceries,19,178,3382
1628,24-11-2023,CUST0571,Female,46,Electronics,19,21,399
1629,24-11-2023,CUST1036,Male,26,Beauty,18,259,4662
1630,24-11-2023,CUST2600,Female,64,Electronics,17,500,8500
1631,24-11-2023,CUST6585,Female,50,Clothing,10,269,2690
1632,24-11-2023,CUST0756,Female,45,Groceries,7,250,1750
1633,24-11-2023,CUST3160,Male,59,Beauty,2,389,778
1634,24-11-2023,CUST7690,Female,62,Sports,8,73,584
1635,24-11-2023,CUST3261,Male,63,Beauty,9,428,3852
1636,24-11-2023,CUST4695,Female,26,Groceries,20,53,1060
1637,24-11-2023,CUST7929,Male,57,Electronics,15,439,6585
1638,24-11-2023,CUST6000,Male,52,Beauty,6,10,60
1639,24-11-2023,CUST0161,Male,32,Electronics,19,388,7372
1640,24-11-2023,CUST1072,Male,38,Books,17,34,578
1641,24-11-2023,CUST3057,Male,20,Clothing,17,324,5508
1642,24-11-2023,CUST2671,Female,26,Books,20,294,5880
1643,24-11-2023,CUST0305,Male,53,Books,15,57,855
1644,24-11-2023,CUST3015,Female,36,Sports,3,482,1446
1645,24-11-2023,CUST4562,Male,68,Sports,19,340,6460
1646,24-11-2023,CUST9064,Female,43,Sports,19,444,8436
1647,24-11-2023,CUST0574,Female,42,Sports,19,469,8911
1648,24-11-2023,CUST0696,Male,47,Groceries,17,31,527
1649,24-11-2023,CUST9192,Male,40,Books,12,292,3504
1650,24-11-2023,CUST4202,Male,39,Electronics,13,407,5291
1651,24-11-2023,CUST6758,Male,67,Books,15,23,345
1652,24-11-2023,CUST9114,Male,24,Sports,14,193,2702
1653,24-11-2023,CUST2327,Female,58,Electronics,16,317,5072
1654,24-11-2023,CUST6498,Male,44,Sports,5,280,1400
1655,24-11-2023,CUST6481,Female,52,Groceries,18,485,8730
1656,24-11-2023,CUST9473,Female,56,Groceries,14,283,3962
1657,24-11-2023,CUST9915,Female,44,Sports,12,99,1188
1658,24-11-2023,CUST3331,Male,40,Books,3,239,717
1659,24-11-2023,CUST0579,Female,64,Sports,10,94,940
1660,24-11-2023,CUST0165,Male,44,Books,8,267,2136
1661,24-11-2023,CUST3250,Female,57,Beauty,4,410,1640
1662,24-11-2023,CUST9382,Female,44,Electronics,7,287,2009
1663,24-11-2023,CUST3271,Male,67,Electronics,7,454,3178
1664,24-11-2023,CUST2789,Female,23,Electronics,20,90,1800
1665,24-11-2023,CUST4000,Female,19,Clothing,2,223,446
1666,24-11-2023,CUST3989,Male,54,Electronics,14,374,5236
1667,24-11-2023,CUST6750,Male,68,Books,5,49,245
1668,24-11-2023,CUST5825,Male,59,Sports,16,98,1568
1669,24-11-2023,CUST5982,Male,19,Beauty,8,469,3752
1670,24-11-2023,CUST9480,Male,57,Beauty,1,500,500
1671,24-11-2023,CUST1081,Female,67,Clothing,19,490,9310
1672,24-11-2023,CUST2659,Male,54,Sports,13,192,2496
1673,24-11-2023,CUST1758,Female,39,Beauty,9,63,567
1674,24-11-2023,CUST7630,Male,26,Electronics,9,174,1566
1675,24-11-2023,CUST4437,Male,57,Sports,16,500,8000
1676,24-11-2023,CUST3379,Female,22,Electronics,1,160,160
1677,24-11-2023,CUST4751,Male,38,Groceries,11,57,627
1678,24-11-2023,CUST1042,Female,44,Electronics,18,76,1368
1679,24-11-2023,CUST4783,Female,48,Electronics,17,221,3757
1680,24-11-2023,CUST3406,Male,42,Groceries,19,268,5092
1681,24-11-2023,CUST2625,Female,27,Books,1,317,317
1682,24-11-2023,CUST6760,Male,51,Books,6,11,66
1683,24-11-2023,CUST0159,Female,59,Electronics,14,151,2114
1684,24-11-2023,CUST1659,Female,36,Books,8,490,3920
1685,24-11-2023,CUST1649,Male,18,Clothing,17,329,5593
1686,24-11-2023,CUST2547,Female,56,Sports,17,234,3978
1687,24-11-2023,CUST9521,Female,49,Clothing,13,395,5135
1688,24-11-2023,CUST6970,Female,36,Sports,10,10,100
1689,24-11-2023,CUST5550,Female,38,Electronics,9,491,4419
1690,24-11-2023,CUST8808,Female,68,Electronics,2,239,478
1691,24-11-2023,CUST3461,Male,45,Beauty,1,119,119
1692,24-11-2023,CUST4543,Male,44,Clothing,3,381,1143
1693,24-11-2023,CUST6972,Male,66,Electronics,6,47,282
1694,24-11-2023,CUST3290,Female,23,Clothing,14,469,6566
1695,24-11-2023,CUST4378,Male,30,Clothing,16,436,6976
1696,24-11-2023,CUST1938,Male,46,Groceries,11,34,374
1697,24-11-2023,CUST9452,Male,43,Books,2,113,226
1698,24-11-2023,CUST4739,Female,25,Sports,18,367,6606
1699,24-11-2023,CUST1703,Female,44,Clothing,19,148,2812
1700,24-11-2023,CUST4545,Male,35,Clothing,17,248,4216
1701,24-11-2023,CUST1003,Female,59,Clothing,5,432,2160
1702,24-11-2023,CUST8428,Male,45,Electronics,6,347,2082
1703,24-11-2023,CUST7370,Male,42,Sports,7,271,1897
1704,24-11-2023,CUST9773,Male,64,Groceries,19,345,6555
1705,24-11-2023,CUST7039,Male,27,Sports,7,378,2646
1706,24-11-2023,CUST1953,Male,65,Clothing,15,389,5835
1707,24-11-2023,CUST7942,Female,26,Clothing,7,115,805
1708,24-11-2023,CUST4803,Male,61,Clothing,20,174,3480
1709,24-11-2023,CUST7249,Male,25,Beauty,11,271,2981
1710,24-11-2023,CUST3848,Male,27,Electronics,5,339,1695
1711,24-11-2023,CUST5998,Female,32,Books,14,26,364
1712,24-11-2023,CUST3081,Male,26,Clothing,4,342,1368
1713,24-11-2023,CUST0926,Male,44,Books,15,211,3165
1714,24-11-2023,CUST2215,Male,61,Beauty,20,31,620
1715,24-11-2023,CUST4953,Male,49,Groceries,10,47,470
1716,24-11-2023,CUST9829,Male,25,Books,9,315,2835
1717,24-11-2023,CUST7784,Male,59,Books,17,337,5729
1718,24-11-2023,CUST9499,Female,31,Electronics,20,55,1100
1719,24-11-2023,CUST0944,Male,58,Clothing,10,93,930
1720,24-11-2023,CUST9842,Female,35,Electronics,19,80,1520
1721,24-11-2023,CUST2780,Female,48,Beauty,6,467,2802
1722,24-11-2023,CUST7746,Male,69,Beauty,11,489,5379
1723,24-11-2023,CUST3045,Male,23,Clothing,4,478,1912
1724,24-11-2023,CUST3348,Male,65,Clothing,1,211,211
1725,24-11-2023,CUST2288,Female,27,Clothing,8,91,728
1726,24-11-2023,CUST5393,Male,46,Beauty,2,304,608
1727,24-11-2023,CUST6039,Female,32,Books,3,117,351
1728,24-11-2023,CUST7431,Male,20,Books,14,99,1386
1729,24-11-2023,CUST7304,Female,22,Groceries,10,246,2460
1730,24-11-2023,CUST5585,Female,19,Beauty,2,206,412
1731,24-11-2023,CUST0870,Male,42,Groceries,19,500,9500
1732,24-11-2023,CUST1931,Female,19,Beauty,2,176,352
1733,24-11-2023,CUST3161,Female,55,Groceries,5,199,995
1734,24-11-2023,CUST5989,Female,31,Groceries,3,353,1059
1735,24-11-2023,CUST8830,Female,37,Sports,6,498,2988
1736,24-11-2023,CUST6080,Female,56,Groceries,2,38,76
1737,24-11-2023,CUST0052,Female,31,Clothing,11,77,847
1738,24-11-2023,CUST0289,Male,50,Groceries,7,484,3388
1739,24-11-2023,CUST7805,Female,28,Clothing,13,289,3757
1740,24-11-2023,CUST9162,Male,24,Groceries,4,321,1284
1741,24-11-2023,CUST4303,Male,68,Groceries,14,239,3346
1742,24-11-2023,CUST7199,Male,21,Groceries,16,420,6720
1743,24-11-2023,CUST5769,Female,44,Groceries,10,82,820
1744,24-11-2023,CUST8042,Female,39,Sports,12,10,120
1745,24-11-2023,CUST4273,Female,70,Electronics,15,177,2655
1746,24-11-2023,CUST4886,Female,53,Groceries,10,190,1900
1747,24-11-2023,CUST2780,Male,52,Clothing,13,136,1768
1748,24-11-2023,CUST0234,Male,34,Books,20,371,7420
1749,24-11-2023,CUST8365,Female,51,Books,17,415,7055
1750,24-11-2023,CUST6929,Female,42,Books,11,331,3641
1751,24-11-2023,CUST1700,Female,42,Groceries,2,291,582
1752,24-11-2023,CUST3960,Male,57,Sports,17,186,3162
1753,24-11-2023,CUST8500,Female,69,Clothing,12,117,1404
1754,24-11-2023,CUST0493,Male,65,Clothing,16,313,5008
1755,24-11-2023,CUST0992,Male,24,Groceries,17,314,5338
1756,24-11-2023,CUST0067,Male,37,Sports,1,29,29
1757,24-11-2023,CUST9435,Male,31,Books,10,94,940
1758,24-11-2023,CUST5815,Male,66,Clothing,6,471,2826
