TransactionID,Date,CustomerID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
944,25-11-2023,CUST9943,Female,54,Clothing,10,74,740
945,25-11-2023,CUST8513,Male,18,Beauty,3,321,963
946,25-11-2023,CUST2591,Female,49,Sports,16,464,7424
947,25-11-2023,CUST2692,Female,18,Electronics,5,64,320
948,25-11-2023,CUST3512,Female,40,Clothing,3,290,870
949,25-11-2023,CUST7323,Male,67,Beauty,13,301,3913
950,25-11-2023,CUST8659,Female,36,Clothing,7,33,231
951,25-11-2023,CUST7745,Male,47,Electronics,9,46,414
952,25-11-2023,CUST0338,Female,70,Electronics,4,396,1584
953,25-11-2023,CUST7803,Female,33,Clothing,8,382,3056
954,25-11-2023,CUST5513,Male,54,Beauty,15,260,3900
955,25-11-2023,CUST4169,Male,41,Books,10,318,3180
956,25-11-2023,CUST4738,Female,50,Books,14,377,5278
957,25-11-2023,CUST6572,Female,21,Books,1,108,108
958,25-11-2023,CUST5596,Female,20,Books,4,94,376
959,25-11-2023,CUST0768,Male,21,Groceries,20,68,1360
960,25-11-2023,CUST5683,Female,46,Books,4,419,1676
961,25-11-2023,CUST1641,Male,26,Books,16,165,2640
962,25-11-2023,CUST2503,Female,20,Books,12,112,1344
963,25-11-2023,CUST4670,Male,34,Sports,19,445,8455
964,25-11-2023,CUST4403,Female,50,Beauty,7,427,2989
965,25-11-2023,CUST3489,Female,54,Books,20,295,5900
966,25-11-2023,CUST1375,Female,31,Groceries,7,231,1617
967,25-11-2023,CUST3370,Male,49,Books,15,58,870
968,25-11-2023,CUST8219,Female,54,Electronics,11,180,1980
969,25-11-2023,CUST7849,Male,69,Groceries,16,320,5120
970,25-11-2023,CUST1165,Male,55,Sports,3,175,525
971,25-11-2023,CUST2317,Female,52,Books,19,486,9234
972,25-11-2023,CUST1579,Female,35,Books,13,326,4238
973,25-11-2023,CUST9340,Male,23,Books,20,100,2000
974,25-11-2023,CUST7132,Female,35,Books,20,10,200
975,25-11-2023,CUST9587,Female,57,Books,19,316,6004
976,25-11-2023,CUST8341,Male,23,Groceries,5,229,1145
977,25-11-2023,CUST1543,Male,68,Books,5,345,1725
978,25-11-2023,CUST0529,Female,22,Beauty,10,111,1110
979,25-11-2023,CUST1907,Male,42,Beauty,15,491,7365
980,25-11-2023,CUST6625,Male,35,Electronics,8,181,1448
981,25-11-2023,CUST7752,Female,56,Books,2,488,976
982,25-11-2023,CUST4572,Male,41,Clothing,12,194,2328
983,25-11-2023,CUST8790,Male,19,Books,10,446,4460
984,25-11-2023,CUST5641,Female,52,Clothing,3,40,120
985,25-11-2023,CUST8881,Male,65,Beauty,20,464,9280
986,25-11-2023,CUST1030,Male,51,Groceries,8,459,3672
987,25-11-2023,CUST7189,Male,58,Beauty,13,328,4264
988,25-11-2023,CUST8908,Female,51,Beauty,4,493,1972
989,25-11-2023,CUST7410,Female,56,Beauty,7,14,98
990,25-11-2023,CUST5945,Female,67,Sports,16,440,7040
991,25-11-2023,CUST2202,Female,27,Beauty,13,151,1963
992,25-11-2023,CUST9892,Male,52,Groceries,5,104,520
993,25-11-2023,CUST9245,Male,20,Sports,1,292,292
994,25-11-2023,CUST4745,Male,24,Electronics,6,455,2730
995,25-11-2023,CUST6051,Female,64,Electronics,11,76,836
996,25-11-2023,CUST6356,Female,60,Electronics,19,373,7087
997,25-11-2023,CUST7576,Female,21,Books,4,148,592
998,25-11-2023,CUST7949,Female,32,Books,8,247,1976
999,25-11-2023,CUST2473,Male,33,Clothing,6,181,1086
1000,25-11-2023,CUST3360,Male,38,Electronics,13,102,1326
1001,25-11-2023,CUST4211,Male,58,Groceries,5,239,1195
1002,25-11-2023,CUST0305,Female,30,Books,1,166,166
1003,25-11-2023,CUST0261,Female,64,Electronics,8,43,344
1004,25-11-2023,CUST8003,Male,69,Sports,7,95,665
1005,25-11-2023,CUST9315,Female,34,Clothing,11,162,1782
1006,25-11-2023,CUST0547,Female,41,Clothing,20,224,4480
1007,25-11-2023,CUST6151,Male,42,Clothing,19,133,2527
1008,25-11-2023,CUST6058,Male,49,Sports,11,298,3278
1009,25-11-2023,CUST3978,Male,66,Sports,5,130,650
1010,25-11-2023,CUST4236,Female,36,Clothing,12,36,432
1011,25-11-2023,CUST8246,Male,38,Beauty,11,253,2783
1012,25-11-2023,CUST3883,Female,55,Clothing,5,47,235
1013,25-11-2023,CUST9446,Female,63,Clothing,14,462,6468
1014,25-11-2023,CUST0603,Male,48,Clothing,20,108,2160
1015,25-11-2023,CUST1930,Female,58,Electronics,9,228,2052
1016,25-11-2023,CUST9990,Female,34,Books,10,430,4300
1017,25-11-2023,CUST1973,Male,23,Groceries,14,443,6202
1018,25-11-2023,CUST6816,Female,25,Electronics,1,64,64
1019,25-11-2023,CUST3172,Female,31,Groceries,10,419,4190
1020,25-11-2023,CUST3924,Male,63,Clothing,19,241,4579
1021,25-11-2023,CUST1539,Female,43,Books,13,447,5811
1022,25-11-2023,CUST3639,Female,64,Groceries,19,274,5206
1023,25-11-2023,CUST0031,Male,30,Books,1,314,314
1024,25-11-2023,CUST8315,Male,53,Clothing,16,212,3392
1025,25-11-2023,CUST9730,Female,62,Sports,5,228,1140
1026,25-11-2023,CUST1761,Female,43,Books,9,193,1737
1027,25-11-2023,CUST1647,Female,24,Books,20,98,1960
1028,25-11-2023,CUST9912,Male,49,Clothing,6,70,420
1029,25-11-2023,CUST4999,Female,25,Electronics,7,57,399
1030,25-11-2023,CUST0125,Male,38,Books,1,444,444
1031,25-11-2023,CUST5561,Male,56,Groceries,16,158,2528
1032,25-11-2023,CUST2198,Male,40,Sports,4,343,1372
1033,25-11-2023,CUST9720,Male,26,Sports,3,463,1389
1034,25-11-2023,CUST8761,Male,21,Sports,17,440,7480
1035,25-11-2023,CUST9104,Male,61,Clothing,20,499,9980
1036,25-11-2023,CUST8589,Female,68,Electronics,17,491,8347
1037,25-11-2023,CUST0610,Male,43,Books,13,17,221
1038,25-11-2023,CUST0909,Female,68,Beauty,9,239,2151
1039,25-11-2023,CUST8769,Female,43,Clothing,13,345,4485
1040,25-11-2023,CUST8247,Female,40,Beauty,12,152,1824
1041,25-11-2023,CUST7281,Male,31,Beauty,16,84,1344
1042,25-11-2023,CUST5797,Female,67,Groceries,3,498,1494
1043,25-11-2023,CUST3219,Male,21,Groceries,14,251,3514
1044,25-11-2023,CUST3718,Male,67,Electronics,14,408,5712
1045,25-11-2023,CUST4022,Male,27,Electronics,13,329,4277
1046,25-11-2023,CUST9045,Male,35,Beauty,10,245,2450
1047,25-11-2023,CUST1311,Male,39,Electronics,7,488,3416
1048,25-11-2023,CUST3638,Female,60,Sports,16,285,4560
1049,25-11-2023,CUST3390,Male,31,Clothing,13,302,3926
1050,25-11-2023,CUST1981,Male,53,Groceries,2,440,880
1051,25-11-2023,CUST1578,Female,44,Sports,4,42,168
1052,25-11-2023,CUST3150,Male,53,Books,6,318,1908
1053,25-11-2023,CUST5123,Male,39,Groceries,8,310,2480
1054,25-11-2023,CUST5026,Female,22,Clothing,15,405,6075
1055,25-11-2023,CUST9774,Male,31,Books,5,160,800
1056,25-11-2023,CUST1346,Male,69,Clothing,18,221,3978
1057,25-11-2023,CUST7100,Female,36,Beauty,18,319,5742
1058,25-11-2023,CUST4658,Female,27,Sports,2,190,380
1059,25-11-2023,CUST4705,Male,50,Books,19,421,7999
1060,25-11-2023,CUST5021,Female,46,Beauty,14,395,5530
1061,25-11-2023,CUST8157,Male,70,Beauty,11,338,3718
1062,25-11-2023,CUST4407,Female,34,Sports,3,161,483
1063,25-11-2023,CUST7529,Female,48,Sports,3,271,813
1064,25-11-2023,CUST1232,Male,30,Electronics,7,385,2695
1065,25-11-2023,CUST3983,Male,39,Books,17,129,2193
1066,25-11-2023,CUST0272,Male,23,Electronics,12,352,4224
1067,25-11-2023,CUST6484,Male,20,Beauty,9,200,1800
1068,25-11-2023,CUST8291,Male,26,Sports,6,191,1146
1069,25-11-2023,CUST9556,Female,38,Sports,9,360,3240
1070,25-11-2023,CUST8124,Female,62,Clothing,14,63,882
1071,25-11-2023,CUST2061,Male,60,Sports,8,386,3088
1072,25-11-2023,CUST2176,Male,48,Sports,11,410,4510
1073,25-11-2023,CUST0164,Female,53,Beauty,4,117,468
1074,25-11-2023,CUST7999,Male,24,Beauty,5,314,1570
1075,25-11-2023,CUST3909,Male,41,Electronics,16,146,2336
1076,25-11-2023,CUST7919,Male,18,Sports,5,274,1370
1077,25-11-2023,CUST4926,Female,24,Groceries,11,407,4477
1078,25-11-2023,CUST2940,Male,53,Beauty,11,218,2398
1079,25-11-2023,CUST8225,Male,22,Books,20,498,9960
1080,25-11-2023,CUST0372,Male,35,Beauty,14,433,6062
1081,25-11-2023,CUST9240,Female,28,Electronics,18,37,666
1082,25-11-2023,CUST5270,Male,27,Beauty,15,252,3780
1083,25-11-2023,CUST7868,Male,30,Sports,14,99,1386
1084,25-11-2023,CUST0492,Male,57,Groceries,17,67,1139
1085,25-11-2023,CUST3422,Female,48,Groceries,17,442,7514
1086,25-11-2023,CUST8266,Female,61,Books,15,68,1020
1087,25-11-2023,CUST7021,Male,54,Sports,12,329,3948
1088,25-11-2023,CUST6022,Male,68,Groceries,8,215,1720
1089,25-11-2023,CUST5122,Male,19,Electronics,7,22,154
1090,25-11-2023,CUST2134,Male,39,Books,5,166,830
1091,25-11-2023,CUST4173,Male,38,Sports,18,10,180
1092,25-11-2023,CUST6570,Female,45,Beauty,17,229,3893
1093,25-11-2023,CUST9807,Female,38,Beauty,19,28,532
1094,25-11-2023,CUST4301,Male,68,Sports,1,427,427
1095,25-11-2023,CUST0498,Male,30,Electronics,15,26,390
1096,25-11-2023,CUST7066,Male,35,Groceries,7,232,1624
1097,25-11-2023,CUST6145,Female,41,Groceries,10,44,440
1098,25-11-2023,CUST3790,Male,18,Sports,4,208,832
1099,25-11-2023,CUST9207,Male,19,Beauty,4,384,1536
1100,25-11-2023,CUST1489,Female,46,Clothing,3,60,180
1101,25-11-2023,CUST0178,Female,44,Beauty,14,458,6412
1102,25-11-2023,CUST6910,Male,56,Sports,19,378,7182
1103,25-11-2023,CUST4405,Female,50,Electronics,17,432,7344
1104,25-11-2023,CUST5444,Female,46,Beauty,7,292,2044
1105,25-11-2023,CUST3475,Male,66,Groceries,8,251,2008
1106,25-11-2023,CUST0124,Male,37,Sports,11,414,4554
1107,25-11-2023,CUST5829,Female,20,Sports,18,208,3744
1108,25-11-2023,CUST9464,Female,66,Clothing,3,311,933
1109,25-11-2023,CUST4581,Female,26,Books,14,255,3570
1110,25-11-2023,CUST2112,Female,49,Sports,13,90,1170
1111,25-11-2023,CUST9945,Female,27,Beauty,15,217,3255
1112,25-11-2023,CUST5145,Male,22,Electronics,5,14,70
1113,25-11-2023,CUST7542,Male,38,Books,3,183,549
1114,25-11-2023,CUST7465,Male,37,Beauty,9,498,4482
1115,25-11-2023,CUST5822,Female,22,Clothing,15,411,6165
1116,25-11-2023,CUST7932,Male,20,Books,8,470,3760
1117,25-11-2023,CUST7813,Male,37,Sports,16,173,2768
1118,25-11-2023,CUST3493,Female,31,Sports,15,159,2385
1119,25-11-2023,CUST6682,Male,68,Groceries,2,200,400
1120,25-11-2023,CUST4252,Female,61,Electronics,9,98,882
1121,25-11-2023,CUST4737,Male,18,Books,17,86,1462
1122,25-11-2023,CUST3007,Female,42,Electronics,14,304,4256
1123,25-11-2023,CUST7038,Female,34,Sports,13,56,728
1124,25-11-2023,CUST3354,Female,52,Clothing,2,341,682
1125,25-11-2023,CUST4548,Female,38,Beauty,2,161,322
1126,25-11-2023,CUST5981,Female,52,Books,3,114,342
1127,25-11-2023,CUST0072,Female,34,Books,12,61,732
1128,25-11-2023,CUST2854,Female,67,Beauty,13,215,2795
1129,25-11-2023,CUST9867,Female,31,Sports,12,256,3072
1130,25-11-2023,CUST4048,Male,18,Books,13,18,234
1131,25-11-2023,CUST0853,Female,36,Clothing,8,309,2472
1132,25-11-2023,CUST8056,Female,35,Beauty,13,264,3432
1133,25-11-2023,CUST9682,Female,45,Sports,1,412,412
1134,25-11-2023,CUST4977,Female,51,Books,8,17,136
1135,25-11-2023,CUST2491,Female,46,Groceries,3,306,918
1136,25-11-2023,CUST9055,Male,51,Groceries,14,182,2548
1137,25-11-2023,CUST1448,Female,58,Sports,13,48,624
1138,25-11-2023,CUST1753,Female,46,Groceries,3,214,642
1139,25-11-2023,CUST4923,Female,29,Groceries,7,192,1344
1140,25-11-2023,CUST9775,Male,22,Electronics,12,280,3360
1141,25-11-2023,CUST4468,Male,35,Clothing,19,235,4465
1142,25-11-2023,CUST4906,Male,21,Beauty,15,147,2205
1143,25-11-2023,CUST9117,Female,22,Sports,5,283,1415
1144,25-11-2023,CUST3105,Male,57,Books,3,17,51
1145,25-11-2023,CUST6537,Male,47,Electronics,13,474,6162
1146,25-11-2023,CUST1726,Male,38,Books,1,471,471
1147,25-11-2023,CUST5600,Female,30,Sports,5,227,1135
1148,25-11-2023,CUST6390,Female,47,Electronics,6,442,2652
1149,25-11-2023,CUST9205,Male,58,Clothing,6,24,144
1150,25-11-2023,CUST3344,Male,37,Clothing,20,52,1040
1151,25-11-2023,CUST6216,Female,35,Electronics,15,293,4395
1152,25-11-2023,CUST6199,Female,64,Sports,10,390,3900
1153,25-11-2023,CUST8872,Female,40,Beauty,18,19,342
1154,25-11-2023,CUST3696,Male,63,Beauty,16,105,1680
1155,25-11-2023,CUST2539,Female,19,Electronics,2,45,90
1156,25-11-2023,CUST7415,Male,69,Beauty,2,181,362
1157,25-11-2023,CUST7299,Female,69,Electronics,6,57,342
1158,25-11-2023,CUST2039,Male,23,Books,2,475,950
1159,25-11-2023,CUST1677,Male,32,Beauty,11,366,4026
1160,25-11-2023,CUST7461,Male,22,Sports,19,69,1311
1161,25-11-2023,CUST6458,Female,25,Books,7,347,2429
1162,25-11-2023,CUST5115,Female,33,Clothing,4,91,364
1163,25-11-2023,CUST1608,Female,68,Beauty,8,47,376
1164,25-11-2023,CUST9729,Male,43,Beauty,2,403,806
1165,25-11-2023,CUST7362,Male,55,Beauty,15,185,2775
1166,25-11-2023,CUST3235,Female,44,Beauty,10,145,1450
1167,25-11-2023,CUST1222,Male,46,Electronics,11,75,825
1168,25-11-2023,CUST1572,Female,49,Sports,1,131,131
1169,25-11-2023,CUST1011,Male,43,Sports,7,97,679
1170,25-11-2023,CUST0060,Female,35,Beauty,3,74,222
1171,25-11-2023,CUST2096,Male,20,Sports,3,210,630
1172,25-11-2023,CUST5075,Male,68,Clothing,4,433,1732
1173,25-11-2023,CUST5874,Male,50,Clothing,4,394,1576
1174,25-11-2023,CUST0281,Female,25,Electronics,3,166,498
1175,25-11-2023,CUST5914,Male,69,Sports,6,326,1956
1176,25-11-2023,CUST7932,Male,27,Beauty,16,110,1760
1177,25-11-2023,CUST5753,Male,39,Clothing,3,336,1008
1178,25-11-2023,CUST2276,Male,59,Groceries,7,423,2961
1179,25-11-2023,CUST8813,Male,50,Books,11,205,2255
1180,25-11-2023,CUST5589,Male,49,Electronics,13,473,6149
1181,25-11-2023,CUST4941,Female,46,Books,15,406,6090
1182,25-11-2023,CUST0777,Female,27,Books,15,46,690
1183,25-11-2023,CUST9038,Male,38,Groceries,1,168,168
1184,25-11-2023,CUST0515,Male,56,Clothing,16,133,2128
1185,25-11-2023,CUST8589,Female,40,Beauty,17,33,561
1186,25-11-2023,CUST6058,Female,55,Books,20,56,1120
1187,25-11-2023,CUST2720,Male,64,Sports,20,80,1600
1188,25-11-2023,CUST4199,Male,37,Clothing,3,377,1131
1189,25-11-2023,CUST7000,Male,19,Books,1,47,47
1190,25-11-2023,CUST2277,Male,49,Clothing,5,372,1860
1191,25-11-2023,CUST6441,Female,65,Groceries,14,356,4984
1192,25-11-2023,CUST5104,Female,69,Beauty,13,299,3887
1193,25-11-2023,CUST7380,Male,28,Beauty,8,466,3728
1194,25-11-2023,CUST8152,Male,58,Clothing,16,278,4448
1195,25-11-2023,CUST0773,Female,22,Sports,14,59,826
1196,25-11-2023,CUST6746,Female,49,Sports,12,171,2052
1197,25-11-2023,CUST0806,Male,68,Electronics,20,372,7440
1198,25-11-2023,CUST9994,Female,64,Sports,5,287,1435
1199,25-11-2023,CUST6651,Female,20,Sports,8,198,1584
1200,25-11-2023,CUST0888,Female,66,Groceries,14,482,6748
1201,25-11-2023,CUST8589,Male,23,Clothing,12,377,4524
1202,25-11-2023,CUST6680,Female,66,Groceries,8,377,3016
1203,25-11-2023,CUST0923,Male,40,Books,18,21,378
1204,25-11-2023,CUST8440,Female,37,Clothing,5,112,560
1205,25-11-2023,CUST4180,Male,42,Clothing,7,435,3045
1206,25-11-2023,CUST3873,Male,69,Beauty,5,151,755
1207,25-11-2023,CUST6755,Male,60,Sports,19,359,6821
1208,25-11-2023,CUST7702,Male,37,Books,7,36,252
1209,25-11-2023,CUST2096,Male,36,Books,20,487,9740
1210,25-11-2023,CUST4301,Male,28,Clothing,6,320,1920
1211,25-11-2023,CUST4865,Male,45,Sports,1,202,202
1212,25-11-2023,CUST2048,Male,62,Beauty,5,215,1075
1213,25-11-2023,CUST0765,Male,51,Books,18,379,6822
1214,25-11-2023,CUST8542,Male,29,Books,18,343,6174
1215,25-11-2023,CUST2190,Female,65,Groceries,3,149,447
1216,25-11-2023,CUST6579,Male,31,Beauty,1,436,436
1217,25-11-2023,CUST2618,Female,24,Clothing,20,116,2320
1218,25-11-2023,CUST0332,Female,56,Groceries,12,110,1320
1219,25-11-2023,CUST1868,Male,29,Beauty,10,263,2630
1220,25-11-2023,CUST5069,Male,48,Clothing,11,15,165
1221,25-11-2023,CUST9671,Male,40,Sports,2,257,514
1222,25-11-2023,CUST1032,Female,27,Groceries,20,500,10000
1223,25-11-2023,CUST7102,Male,33,Clothing,4,187,748
1224,25-11-2023,CUST7061,Male,68,Clothing,9,287,2583
1225,25-11-2023,CUST8772,Male,44,Beauty,9,347,3123
1226,25-11-2023,CUST0182,Male,36,Electronics,7,209,1463
1227,25-11-2023,CUST5968,Male,66,Clothing,12,62,744
1228,25-11-2023,CUST6660,Male,18,Electronics,4,84,336
1229,25-11-2023,CUST3370,Male,41,Electronics,15,135,2025
1230,25-11-2023,CUST5487,Female,58,Electronics,6,163,978
1231,25-11-2023,CUST7314,Female,54,Groceries,18,219,3942
1232,25-11-2023,CUST4425,Female,26,Electronics,2,112,224
1233,25-11-2023,CUST1536,Female,41,Clothing,19,344,6536
1234,25-11-2023,CUST4254,Male,36,Groceries,19,458,8702
1235,25-11-2023,CUST3646,Male,29,Sports,7,425,2975
1236,25-11-2023,CUST7345,Male,24,Sports,14,468,6552
1237,25-11-2023,CUST9857,Female,42,Sports,18,377,6786
1238,25-11-2023,CUST3366,Male,30,Clothing,2,339,678
1239,25-11-2023,CUST2712,Female,19,Clothing,7,173,1211
1240,25-11-2023,CUST6526,Male,34,Groceries,19,318,6042
1241,25-11-2023,CUST4712,Male,69,Groceries,19,39,741
1242,25-11-2023,CUST3229,Male,53,Groceries,19,249,4731
1243,25-11-2023,CUST7874,Female,35,Beauty,19,316,6004
1244,25-11-2023,CUST7462,Female,20,Groceries,8,184,1472
1245,25-11-2023,CUST9818,Male,68,Electronics,19,243,4617
1246,25-11-2023,CUST2731,Female,48,Beauty,1,204,204
1247,25-11-2023,CUST4219,Female,24,Electronics,19,286,5434
1248,25-11-2023,CUST7842,Female,55,Books,16,321,5136
1249,25-11-2023,CUST9255,Male,37,Beauty,12,229,2748
1250,25-11-2023,CUST6948,Male,23,Sports,7,145,1015
1251,25-11-2023,CUST3826,Male,51,Groceries,14,371,5194
1252,25-11-2023,CUST6910,Male,54,Sports,4,65,260
1253,25-11-2023,CUST0065,Male,49,Books,15,299,4485
1254,25-11-2023,CUST9279,Female,68,Electronics,17,341,5797
1255,25-11-2023,CUST0482,Male,64,Groceries,20,403,8060
1256,25-11-2023,CUST7710,Male,63,Electronics,13,370,4810
1257,25-11-2023,CUST8029,Female,51,Sports,2,469,938
1258,25-11-2023,CUST8275,Male,53,Books,10,331,3310
1259,25-11-2023,CUST8251,Female,53,Clothing,14,392,5488
1260,25-11-2023,CUST1567,Male,29,Clothing,18,326,5868
1261,25-11-2023,CUST5611,Male,59,Electronics,3,261,783
1262,25-11-2023,CUST6462,Male,34,Books,17,17,289
1263,25-11-2023,CUST2993,Female,24,Beauty,16,421,6736
1264,25-11-2023,CUST2977,Female,26,Sports,20,338,6760
1265,25-11-2023,CUST1644,Male,19,Books,13,326,4238
1266,25-11-2023,CUST6742,Female,69,Electronics,13,321,4173
1267,25-11-2023,CUST7991,Male,46,Electronics,4,374,1496
1268,25-11-2023,CUST1760,Female,43,Sports,2,431,862
1269,25-11-2023,CUST2496,Female,67,Beauty,19,311,5909
1270,25-11-2023,CUST6938,Female,59,Sports,9,86,774
1271,25-11-2023,CUST8939,Female,36,Books,15,39,585
1272,25-11-2023,CUST0503,Male,34,Groceries,6,55,330
1273,25-11-2023,CUST0079,Male,64,Sports,2,325,650
1274,25-11-2023,CUST9279,Male,30,Sports,4,122,488
1275,25-11-2023,CUST9556,Female,66,Beauty,14,24,336
1276,25-11-2023,CUST9730,Male,31,Groceries,18,10,180
1277,25-11-2023,CUST6137,Male,55,Beauty,19,234,4446
1278,25-11-2023,CUST5579,Female,40,Sports,20,182,3640
1279,25-11-2023,CUST8068,Female,59,Electronics,2,208,416
1280,25-11-2023,CUST6695,Female,37,Electronics,19,391,7429
1281,25-11-2023,CUST3655,Male,27,Beauty,10,443,4430
1282,25-11-2023,CUST7282,Male,67,Electronics,9,175,1575
1283,25-11-2023,CUST5009,Female,58,Books,7,252,1764
1284,25-11-2023,CUST5806,Female,42,Books,16,315,5040
1285,25-11-2023,CUST4283,Female,18,Electronics,20,117,2340
1286,25-11-2023,CUST9285,Female,44,Electronics,1,136,136
1287,25-11-2023,CUST4435,Male,56,Books,15,310,4650
1288,25-11-2023,CUST4050,Male,19,Clothing,3,38,114
1289,25-11-2023,CUST8985,Male,32,Clothing,12,29,348
1290,25-11-2023,CUST6536,Male,18,Books,11,19,209
1291,25-11-2023,CUST1509,Male,37,Groceries,2,187,374
1292,25-11-2023,CUST0792,Female,33,Sports,12,455,5460
1293,25-11-2023,CUST4771,Female,53,Groceries,11,433,4763
1294,25-11-2023,CUST2708,Male,58,Clothing,19,128,2432
1295,25-11-2023,CUST6250,Female,24,Groceries,20,57,1140
1296,25-11-2023,CUST6964,Female,43,Clothing,12,269,3228
1297,25-11-2023,CUST9527,Male,52,Clothing,15,201,3015
1298,25-11-2023,CUST5791,Female,31,Groceries,1,123,123
1299,25-11-2023,CUST7150,Male,55,Groceries,6,297,1782
1300,25-11-2023,CUST5966,Male,19,Groceries,6,76,456
1301,25-11-2023,CUST3682,Female,40,Electronics,18,334,6012
1302,25-11-2023,CUST8980,Male,34,Books,3,385,1155
1303,25-11-2023,CUST3743,Male,55,Sports,17,368,6256
1304,25-11-2023,CUST3207,Male,33,Clothing,9,369,3321
1305,25-11-2023,CUST4939,Male,24,Sports,19,493,9367
1306,25-11-2023,CUST9255,Female,29,Sports,4,280,1120
1307,25-11-2023,CUST3202,Male,36,Sports,15,197,2955
1308,25-11-2023,CUST0886,Male,27,Books,4,102,408
1309,25-11-2023,CUST2318,Female,18,Beauty,15,261,3915
1310,25-11-2023,CUST2799,Female,27,Clothing,4,293,1172
1311,25-11-2023,CUST9793,Female,61,Sports,5,230,1150
1312,25-11-2023,CUST0801,Male,58,Groceries,17,156,2652
1313,25-11-2023,CUST4788,Female,51,Books,1,220,220
1314,25-11-2023,CUST6747,Female,35,Groceries,19,20,380
1315,25-11-2023,CUST9378,Male,59,Clothing,9,31,279
1316,25-11-2023,CUST0274,Male,60,Groceries,4,272,1088
1317,25-11-2023,CUST6481,Female,56,Beauty,6,469,2814
1318,25-11-2023,CUST6827,Male,31,Books,18,299,5382
1319,25-11-2023,CUST1042,Male,42,Sports,2,417,834
1320,25-11-2023,CUST4322,Female,48,Groceries,1,412,412
1321,25-11-2023,CUST8449,Female,68,Beauty,5,332,1660
1322,25-11-2023,CUST5551,Female,65,Groceries,4,415,1660
1323,25-11-2023,CUST4978,Male,27,Books,6,62,372
1324,25-11-2023,CUST7416,Female,21,Beauty,17,453,7701
1325,25-11-2023,CUST6005,Female,53,Electronics,10,128,1280
1326,25-11-2023,CUST3003,Female,56,Clothing,12,191,2292
1327,25-11-2023,CUST9540,Female,27,Beauty,16,466,7456
1328,25-11-2023,CUST7359,Male,48,Sports,11,247,2717
1329,25-11-2023,CUST6642,Male,40,Beauty,4,143,572
1330,25-11-2023,CUST3471,Male,29,Sports,13,315,4095
1331,25-11-2023,CUST7271,Male,64,Books,8,222,1776
1332,25-11-2023,CUST1510,Male,53,Beauty,3,175,525
1333,25-11-2023,CUST2204,Male,65,Sports,10,250,2500
1334,25-11-2023,CUST1408,Male,46,Books,14,92,1288
1335,25-11-2023,CUST4331,Male,24,Sports,10,278,2780
1336,25-11-2023,CUST7671,Female,26,Groceries,10,66,660
1337,25-11-2023,CUST0846,Female,37,Clothing,17,367,6239
1338,25-11-2023,CUST6435,Male,68,Beauty,11,372,4092
1339,25-11-2023,CUST5479,Female,51,Electronics,13,415,5395
1340,25-11-2023,CUST9778,Male,51,Beauty,15,152,2280
1341,25-11-2023,CUST7090,Male,20,Groceries,3,362,1086
1342,25-11-2023,CUST3570,Female,22,Electronics,8,369,2952
1343,25-11-2023,CUST1862,Male,61,Electronics,4,326,1304
1344,25-11-2023,CUST7659,Female,45,Clothing,12,393,4716
1345,25-11-2023,CUST2084,Male,33,Books,14,213,2982
1346,25-11-2023,CUST6844,Male,48,Sports,10,12,120
1347,25-11-2023,CUST1644,Male,57,Sports,7,221,1547
1348,25-11-2023,CUST1874,Male,21,Beauty,11,20,220
1349,25-11-2023,CUST3596,Male,22,Sports,13,219,2847
1350,25-11-2023,CUST8291,Male,23,Clothing,12,433,5196
1351,25-11-2023,CUST3458,Male,50,Clothing,14,165,2310
1352,25-11-2023,CUST9393,Female,46,Beauty,16,210,3360
1353,25-11-2023,CUST8415,Male,51,Beauty,14,50,700
1354,25-11-2023,CUST7359,Female,66,Electronics,3,330,990
1355,25-11-2023,CUST5114,Male,62,Books,17,368,6256
1356,25-11-2023,CUST7310,Female,38,Books,9,91,819
1357,25-11-2023,CUST7599,Female,60,Sports,4,254,1016
1358,25-11-2023,CUST9198,Male,68,Groceries,13,251,3263
1359,25-11-2023,CUST1529,Female,43,Books,8,382,3056
1360,25-11-2023,CUST6118,Male,39,Beauty,5,147,735
1361,25-11-2023,CUST5916,Female,38,Groceries,9,348,3132
1362,25-11-2023,CUST1708,Female,24,Beauty,9,368,3312
1363,25-11-2023,CUST8686,Male,45,Sports,9,266,2394
1364,25-11-2023,CUST4787,Male,53,Groceries,20,185,3700
1365,25-11-2023,CUST3126,Female,54,Sports,10,317,3170
1366,25-11-2023,CUST7136,Female,34,Beauty,2,263,526
1367,25-11-2023,CUST0874,Male,40,Electronics,9,178,1602
1368,25-11-2023,CUST5363,Female,45,Books,1,26,26
1369,25-11-2023,CUST2606,Female,48,Electronics,4,307,1228
1370,25-11-2023,CUST6750,Female,23,Sports,17,270,4590
1371,25-11-2023,CUST4465,Female,19,Clothing,2,281,562
1372,25-11-2023,CUST5372,Male,23,Electronics,7,57,399
1373,25-11-2023,CUST7106,Female,63,Electronics,13,187,2431
1374,25-11-2023,CUST0719,Female,46,Groceries,16,348,5568
1375,25-11-2023,CUST8043,Male,31,Groceries,14,397,5558
1376,25-11-2023,CUST5470,Male,47,Sports,2,373,746
1377,25-11-2023,CUST5740,Female,70,Books,12,500,6000
1378,25-11-2023,CUST2135,Male,29,Sports,8,115,920
1379,25-11-2023,CUST5378,Female,36,Books,12,13,156
